date,time,title,full_price,reduced,free,total,datetime,giorno_settimana,mese,anno,ora,fascia_oraria,stagione,weekend,festività,data_str,temp_max,temp_min,precip_mm,genres,keywords,cast,director,vote_average,popularity
2023-11-25,17:00,The Marvels,8.0,5.0,0.0,13.0,2023-11-25 17:00:00,sabato,11,2023,17,pomeriggio,autunno,True,Nessuna,2023-11-25,5.8,0.1,0.0,"['Science Fiction', 'Adventure', 'Action']","['hero', 'superhero', 'space travel', 'based on comic', 'sequel', 'teenage girl', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'woman director', 'space adventure', 'absurd', 'foreboding']","['Brie Larson', 'Teyonah Parris', 'Iman Vellani']",Nia DaCosta,5.986,11.6145
2023-11-25,20:30,C'è Ancora Domani,116.0,86.0,2.0,204.0,2023-11-25 20:30:00,sabato,11,2023,20,sera,autunno,True,Nessuna,2023-11-25,5.8,0.1,0.0,"['Drama', 'Comedy', 'History']","['woman director', 'female empowerment', '1940s', 'abusive husband', 'women empowerment', 'historical comedy', 'pastiche', 'post-war italy']","['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi,8.13,2.0995
2023-11-29,20:30,Nata per Te ,43.0,38.0,2.0,83.0,2023-11-29 20:30:00,mercoledì,11,2023,20,sera,autunno,False,Nessuna,2023-11-29,7.5,-0.6,0.0,['Drama'],"['down syndrome', 'gay parent', 'lgbt', 'lgbt parenting', 'gay theme']","['Pierluigi Gigante', 'Teresa Saponangelo', 'Barbora Bobuľová']",Fabio Mollo,7.254,0.1842
2023-12-03,17:00,The Marvels,8.0,15.0,0.0,23.0,2023-12-03 17:00:00,domenica,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-03,4.8,-1.0,0.0,"['Science Fiction', 'Adventure', 'Action']","['hero', 'superhero', 'space travel', 'based on comic', 'sequel', 'teenage girl', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'woman director', 'space adventure', 'absurd', 'foreboding']","['Brie Larson', 'Teyonah Parris', 'Iman Vellani']",Nia DaCosta,5.986,11.6145
2023-12-03,20:30,C'è Ancora Domani,188.0,100.0,0.0,288.0,2023-12-03 20:30:00,domenica,12,2023,20,sera,inverno,True,Nessuna,2023-12-03,4.8,-1.0,0.0,"['Drama', 'Comedy', 'History']","['woman director', 'female empowerment', '1940s', 'abusive husband', 'women empowerment', 'historical comedy', 'pastiche', 'post-war italy']","['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi,8.13,2.0995
2023-12-07,20:30,Hunger Games - La ballata dell'usignolo e del serpente,9.0,16.0,1.0,26.0,2023-12-07 20:30:00,giovedì,12,2023,20,sera,inverno,False,Nessuna,2023-12-07,7.3,0.6,0.0,"['Drama', 'Science Fiction', 'Adventure', 'Action']","['daughter', 'based on novel or book', 'arena', 'fight', 'mentor', 'dystopia', 'riot', 'exploration', 'president', 'prequel', 'survival', 'murder', 'snow', 'creature', 'battle', 'fight to the death', 'young adult', 'origin story', 'based on young adult novel', 'death game', 'teenager']","['Tom Blyth', 'Rachel Zegler', 'Peter Dinklage']",Francis Lawrence,7.011,10.5606
2023-12-08,17:00,Hunger Games - La ballata dell'usignolo e del serpente,5.0,3.0,0.0,8.0,2023-12-08 17:00:00,venerdì,12,2023,17,pomeriggio,inverno,True,Immacolata Concezione,2023-12-08,4.7,1.8,1.0,"['Drama', 'Science Fiction', 'Adventure', 'Action']","['daughter', 'based on novel or book', 'arena', 'fight', 'mentor', 'dystopia', 'riot', 'exploration', 'president', 'prequel', 'survival', 'murder', 'snow', 'creature', 'battle', 'fight to the death', 'young adult', 'origin story', 'based on young adult novel', 'death game', 'teenager']","['Tom Blyth', 'Rachel Zegler', 'Peter Dinklage']",Francis Lawrence,7.011,10.5606
2023-12-08,20:30,Napoleon,48.0,32.0,0.0,80.0,2023-12-08 20:30:00,venerdì,12,2023,20,sera,inverno,True,Immacolata Concezione,2023-12-08,4.7,1.8,1.0,"['History', 'War', 'Romance']","['empire', 'epic', 'france', 'general', 'biography', 'napoleon bonaparte', 'based on true story', 'napoleonic wars', '19th century', '1790s', 'violence', 'bitter']","['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim']",Ridley Scott,6.345,11.0638
2023-12-09,17:00,Mary e lo Spirito di Mezzanotte,5.0,11.0,1.0,17.0,2023-12-09 17:00:00,sabato,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-09,9.2,1.5,0.3,"['Animation', 'Drama', 'Family', 'Fantasy']","['based on novel or book', 'road trip', 'mother daughter relationship', 'grandmother granddaughter relationship', 'multi generational']","['Mia O’Connor', 'Sharon Horgan', 'Brendan Gleeson']",Enzo D'Alò,7.0,0.5388
2023-12-09,20:30,Napoleon,35.0,34.0,0.0,69.0,2023-12-09 20:30:00,sabato,12,2023,20,sera,inverno,True,Nessuna,2023-12-09,9.2,1.5,0.3,"['History', 'War', 'Romance']","['empire', 'epic', 'france', 'general', 'biography', 'napoleon bonaparte', 'based on true story', 'napoleonic wars', '19th century', '1790s', 'violence', 'bitter']","['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim']",Ridley Scott,6.345,11.0638
2023-12-10,17:00,Hunger Games - Usignolo & Serpente,12.0,8.0,0.0,20.0,2023-12-10 17:00:00,domenica,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-10,11.2,2.1,0.3,"['Drama', 'Science Fiction', 'Adventure', 'Action']","['daughter', 'based on novel or book', 'arena', 'fight', 'mentor', 'dystopia', 'riot', 'exploration', 'president', 'prequel', 'survival', 'murder', 'snow', 'creature', 'battle', 'fight to the death', 'young adult', 'origin story', 'based on young adult novel', 'death game', 'teenager']","['Tom Blyth', 'Rachel Zegler', 'Peter Dinklage']",Francis Lawrence,7.011,10.5606
2023-12-10,20:30,C'è Ancora Domani,140.0,86.0,2.0,228.0,2023-12-10 20:30:00,domenica,12,2023,20,sera,inverno,True,Nessuna,2023-12-10,11.2,2.1,0.3,"['Drama', 'Comedy', 'History']","['woman director', 'female empowerment', '1940s', 'abusive husband', 'women empowerment', 'historical comedy', 'pastiche', 'post-war italy']","['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi,8.13,2.0995
2023-12-13,20:30,A Passo d'Uomo ,48.0,47.0,0.0,95.0,2023-12-13 20:30:00,mercoledì,12,2023,20,sera,inverno,False,Nessuna,2023-12-13,8.2,4.4,6.4,['Drama'],"['france', 'hiking', 'rehabilitation', 'biography', 'accident', 'fractures']","['Jean Dujardin', 'Izïa Higelin', 'Jonathan Zaccaï']",Denis Imbert,6.377,0.5243
2023-12-17,17:00,Mary e lo Spirito di Mezzanotte,9.0,13.0,0.0,22.0,2023-12-17 17:00:00,domenica,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-17,12.1,3.3,0.0,"['Animation', 'Drama', 'Family', 'Fantasy']","['based on novel or book', 'road trip', 'mother daughter relationship', 'grandmother granddaughter relationship', 'multi generational']","['Mia O’Connor', 'Sharon Horgan', 'Brendan Gleeson']",Enzo D'Alò,7.0,0.5388
2023-12-17,20:30,Napoleon,12.0,9.0,0.0,21.0,2023-12-17 20:30:00,domenica,12,2023,20,sera,inverno,True,Nessuna,2023-12-17,12.1,3.3,0.0,"['History', 'War', 'Romance']","['empire', 'epic', 'france', 'general', 'biography', 'napoleon bonaparte', 'based on true story', 'napoleonic wars', '19th century', '1790s', 'violence', 'bitter']","['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim']",Ridley Scott,6.345,11.0638
2023-12-20,20:30,The Old Oak ,31.0,35.0,0.0,66.0,2023-12-20 20:30:00,mercoledì,12,2023,20,sera,inverno,False,Nessuna,2023-12-20,10.9,3.5,0.0,['Drama'],"['small town', 'photographer', 'refugee', 'community', 'working class', 'sympathy', 'syrian refugee', 'north of england', 'pub', 'empathetic']","['Dave Turner', 'Ebla Mari', 'Claire Rodgerson']",Ken Loach,7.246,1.0256
2023-12-21,20:30,C'è Ancora Domani,52.0,39.0,1.0,92.0,2023-12-21 20:30:00,giovedì,12,2023,20,sera,inverno,False,Nessuna,2023-12-21,9.9,3.0,0.2,"['Drama', 'Comedy', 'History']","['woman director', 'female empowerment', '1940s', 'abusive husband', 'women empowerment', 'historical comedy', 'pastiche', 'post-war italy']","['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi,8.13,2.0995
2023-12-25,20:30,SantoCielo,21.0,7.0,0.0,28.0,2023-12-25 20:30:00,lunedì,12,2023,20,sera,inverno,False,Natale,2023-12-25,13.9,7.4,0.0,"['Comedy', 'Fantasy']",[],"['Salvatore Ficarra', 'Valentino Picone', 'Barbara Ronchi']",Francesco Amato,5.983,0.3698
2023-12-26,17:00,Prendi il Volo,29.0,41.0,4.0,74.0,2023-12-26 17:00:00,martedì,12,2023,17,pomeriggio,inverno,False,Santo Stefano,2023-12-26,10.3,4.7,0.0,"['Family', 'Comedy', 'Adventure', 'Animation']","['duck', 'villain', 'migration', 'flight', 'anthropomorphism', 'family', 'animals', 'chef', 'overprotective father', 'illumination', 'bird']","['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings']",Benjamin Renner,7.387,15.6092
2023-12-26,20:30,Wonka,48.0,106.0,1.0,155.0,2023-12-26 20:30:00,martedì,12,2023,20,sera,inverno,False,Santo Stefano,2023-12-26,10.3,4.7,0.0,"['Comedy', 'Family', 'Fantasy']","['chocolate', 'musical', 'prequel', 'nostalgic', 'duringcreditsstinger', 'cartel']","['Timothée Chalamet', 'Calah Lane', 'Keegan-Michael Key']",Paul King,7.076,12.3213
2023-12-27,17:00,Wish,73.0,114.0,9.0,196.0,2023-12-27 17:00:00,mercoledì,12,2023,17,pomeriggio,inverno,False,Nessuna,2023-12-27,11.4,4.4,0.0,"['Animation', 'Family', 'Fantasy', 'Adventure']","['friendship', 'villain', 'black magic', 'wish', 'musical', 'computer animation', 'female protagonist', 'betrayal by friend', 'aftercreditsstinger', 'woman director', 'wicked king', 'disabled person', 'evil king', 'star', 'corrupt government', 'hopeful']","['Ariana DeBose', 'Chris Pine', 'Alan Tudyk']",Fawn Veerasunthorn,6.286,11.5473
2023-12-27,20:30,Ferrari,19.0,30.0,2.0,51.0,2023-12-27 20:30:00,mercoledì,12,2023,20,sera,inverno,False,Nessuna,2023-12-27,11.4,4.4,0.0,"['History', 'Drama']","['husband wife relationship', 'biography', 'based on true story', 'racing', '1950s', 'cars', 'ferrari']","['Adam Driver', 'Penélope Cruz', 'Shailene Woodley']",Michael Mann,6.385,5.1569
2023-12-28,17:00,Wonka,68.0,121.0,0.0,189.0,2023-12-28 17:00:00,giovedì,12,2023,17,pomeriggio,inverno,False,Nessuna,2023-12-28,9.3,3.7,0.0,"['Comedy', 'Family', 'Fantasy']","['chocolate', 'musical', 'prequel', 'nostalgic', 'duringcreditsstinger', 'cartel']","['Timothée Chalamet', 'Calah Lane', 'Keegan-Michael Key']",Paul King,7.076,12.3213
2023-12-28,20:30,Cento Domeniche,23.0,29.0,0.0,52.0,2023-12-28 20:30:00,giovedì,12,2023,20,sera,inverno,False,Nessuna,2023-12-28,9.3,3.7,0.0,['Drama'],[],"['Antonio Albanese', 'Liliana Bottone', 'Sandra Ceccarelli']",Antonio Albanese,6.721,0.2756
2023-12-29,17:00,Prendi il Volo,25.0,36.0,0.0,61.0,2023-12-29 17:00:00,venerdì,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-29,8.6,3.3,0.0,"['Family', 'Comedy', 'Adventure', 'Animation']","['duck', 'villain', 'migration', 'flight', 'anthropomorphism', 'family', 'animals', 'chef', 'overprotective father', 'illumination', 'bird']","['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings']",Benjamin Renner,7.387,15.6092
2023-12-29,20:30,SantoCielo,8.0,3.0,0.0,11.0,2023-12-29 20:30:00,venerdì,12,2023,20,sera,inverno,True,Nessuna,2023-12-29,8.6,3.3,0.0,"['Comedy', 'Fantasy']",[],"['Salvatore Ficarra', 'Valentino Picone', 'Barbara Ronchi']",Francesco Amato,5.983,0.3698
2023-12-30,17:00,Wish,46.0,84.0,11.0,141.0,2023-12-30 17:00:00,sabato,12,2023,17,pomeriggio,inverno,True,Nessuna,2023-12-30,9.3,3.3,0.0,"['Animation', 'Family', 'Fantasy', 'Adventure']","['friendship', 'villain', 'black magic', 'wish', 'musical', 'computer animation', 'female protagonist', 'betrayal by friend', 'aftercreditsstinger', 'woman director', 'wicked king', 'disabled person', 'evil king', 'star', 'corrupt government', 'hopeful']","['Ariana DeBose', 'Chris Pine', 'Alan Tudyk']",Fawn Veerasunthorn,6.286,11.5473
2024-01-02,20:30,Un colpo di fortuna,26.0,22.0,1.0,49.0,2024-01-02 20:30:00,martedì,1,2024,20,sera,inverno,False,Nessuna,2024-01-02,8.0,1.7,0.0,"['Comedy', 'Romance']","['hotel', 'new york city', 'wealth', 'fur coat', 'millionaire', 'screwball comedy', 'sable', 'luxury hotel', 'financier', 'automat', '1930s', 'father son conflict']","['Jean Arthur', 'Edward Arnold', 'Ray Milland']",Mitchell Leisen,7.0,0.673
2024-01-03,17:00,Prendi il volo,54.0,94.0,5.0,153.0,2024-01-03 17:00:00,mercoledì,1,2024,17,pomeriggio,inverno,False,Nessuna,2024-01-03,9.2,2.8,0.0,"['Family', 'Comedy', 'Adventure', 'Animation']","['duck', 'villain', 'migration', 'flight', 'anthropomorphism', 'family', 'animals', 'chef', 'overprotective father', 'illumination', 'bird']","['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings']",Benjamin Renner,7.387,15.6092
2024-01-03,20:30,Santocielo,19.0,21.0,0.0,40.0,2024-01-03 20:30:00,mercoledì,1,2024,20,sera,inverno,False,Nessuna,2024-01-03,9.2,2.8,0.0,"['Comedy', 'Fantasy']",[],"['Salvatore Ficarra', 'Valentino Picone', 'Barbara Ronchi']",Francesco Amato,5.983,0.3698
2024-01-04,17:00,Aquaman,17.0,37.0,0.0,54.0,2024-01-04 17:00:00,giovedì,1,2024,17,pomeriggio,inverno,False,Nessuna,2024-01-04,10.9,2.7,0.0,"['Action', 'Adventure', 'Fantasy']","['hero', 'chase', 'atlantis', 'superhero', 'half-brother', 'based on comic', 'royalty', 'underwater', 'duringcreditsstinger', 'quest', 'dc extended universe (dceu)', 'advanced civilization', 'two worlds', 'amused']","['Jason Momoa', 'Amber Heard', 'Willem Dafoe']",James Wan,6.876,8.0576
2024-01-04,20:30,One Life,31.0,33.0,1.0,65.0,2024-01-04 20:30:00,giovedì,1,2024,20,sera,inverno,False,Nessuna,2024-01-04,10.9,2.7,0.0,['Thriller'],[],"['Daniil Vakhrushev', 'Natalya Tsvetkova', 'Askar Nigamedzyanov']",Vladimir Borovoy,8.5,0.2503
2024-01-05,17:30,Wonka,46.0,101.0,1.0,148.0,2024-01-05 17:30:00,venerdì,1,2024,17,pomeriggio,inverno,True,Nessuna,2024-01-05,6.7,4.4,9.1,['Documentary'],[],[],,5.0,0.0634
2024-01-05,20:30,Un colpo di fortuna,8.0,10.0,0.0,18.0,2024-01-05 20:30:00,venerdì,1,2024,20,sera,inverno,True,Nessuna,2024-01-05,6.7,4.4,9.1,"['Comedy', 'Romance']","['hotel', 'new york city', 'wealth', 'fur coat', 'millionaire', 'screwball comedy', 'sable', 'luxury hotel', 'financier', 'automat', '1930s', 'father son conflict']","['Jean Arthur', 'Edward Arnold', 'Ray Milland']",Mitchell Leisen,7.0,0.673
2024-01-06,17:00,Wish,53.0,85.0,12.0,150.0,2024-01-06 17:00:00,sabato,1,2024,17,pomeriggio,inverno,True,Epifania del Signore,2024-01-06,6.7,4.6,22.0,['Horror'],[],"['Scott Tepperman', 'Matt Reynolds', 'Toni Deckers']",Robert J. Massetti,0.0,0.0812
2024-01-06,20:30,Ferrari,21.0,36.0,0.0,57.0,2024-01-06 20:30:00,sabato,1,2024,20,sera,inverno,True,Epifania del Signore,2024-01-06,6.7,4.6,22.0,['Action'],"['boxing', 'social media influencer', 'youtuber', 'crossover boxing']","['Nathaniel Bustamante', 'Amadeusz Roślik', 'Jully Oliveira']",,0.0,0.0327
2024-01-07,17:00,Prendi il volo,48.0,58.0,4.0,110.0,2024-01-07 17:00:00,domenica,1,2024,17,pomeriggio,inverno,True,Nessuna,2024-01-07,5.9,3.7,4.2,"['Family', 'Comedy', 'Adventure', 'Animation']","['duck', 'villain', 'migration', 'flight', 'anthropomorphism', 'family', 'animals', 'chef', 'overprotective father', 'illumination', 'bird']","['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings']",Benjamin Renner,7.387,15.6092
2024-01-13,20:30,Wonder SpinOff,18.0,22.0,1.0,41.0,2024-01-13 20:30:00,sabato,1,2024,20,sera,inverno,True,Nessuna,2024-01-13,6.8,0.4,0.0,,,,,,
2024-01-14,20:30,Wonder SpinOff,9.0,10.0,0.0,19.0,2024-01-14 20:30:00,domenica,1,2024,20,sera,inverno,True,Nessuna,2024-01-14,6.9,0.8,0.0,,,,,,
2024-01-20,17:00,Il ragazzo e l'airone,28.0,39.0,0.0,67.0,2024-01-20 17:00:00,sabato,1,2024,17,pomeriggio,inverno,True,Nessuna,2024-01-20,4.7,-4.8,0.0,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']","['loss of loved one', 'world war ii', 'education', 'coming of age', 'spirituality', 'poverty', 'teenage boy', 'troubled childhood', 'semi autobiographical', 'moving to a city', 'anime', 'hand drawn animation', 'magic world', 'animation', 'courage', 'suspenseful']","['Soma Santoki', 'Masaki Suda', 'Ko Shibasaki']",Hayao Miyazaki,7.4,9.9732
2024-01-20,20:00,One Life,39.0,33.0,0.0,72.0,2024-01-20 20:00:00,sabato,1,2024,20,sera,inverno,True,Nessuna,2024-01-20,4.7,-4.8,0.0,['Thriller'],[],"['Daniil Vakhrushev', 'Natalya Tsvetkova', 'Askar Nigamedzyanov']",Vladimir Borovoy,8.5,0.2503
2024-01-21,17:00,Il ragazzo e l'airone,49.0,46.0,0.0,95.0,2024-01-21 17:00:00,domenica,1,2024,17,pomeriggio,inverno,True,Nessuna,2024-01-21,6.8,-0.6,0.0,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']","['loss of loved one', 'world war ii', 'education', 'coming of age', 'spirituality', 'poverty', 'teenage boy', 'troubled childhood', 'semi autobiographical', 'moving to a city', 'anime', 'hand drawn animation', 'magic world', 'animation', 'courage', 'suspenseful']","['Soma Santoki', 'Masaki Suda', 'Ko Shibasaki']",Hayao Miyazaki,7.4,9.9732
2024-01-21,20:30,One Life,18.0,14.0,0.0,32.0,2024-01-21 20:30:00,domenica,1,2024,20,sera,inverno,True,Nessuna,2024-01-21,6.8,-0.6,0.0,['Thriller'],[],"['Daniil Vakhrushev', 'Natalya Tsvetkova', 'Askar Nigamedzyanov']",Vladimir Borovoy,8.5,0.2503
2024-01-31,20:30,Perfect Days,32.0,48.0,0.0,80.0,2024-01-31 20:30:00,mercoledì,1,2024,20,sera,inverno,False,Nessuna,2024-01-31,12.0,3.5,0.0,['Documentary'],[],[],Andrey Paounov,0.0,0.0286
2024-02-03,20:30,50km all'ora,8.0,11.0,1.0,20.0,2024-02-03 20:30:00,sabato,2,2024,20,sera,inverno,True,Nessuna,2024-02-03,16.7,5.4,0.0,['Comedy'],[],"['Fabio De Luigi', 'Stefano Accorsi', 'Elisa Di Eusanio']",Fabio De Luigi,6.726,0.4685
2024-02-04,17:00,50km all'ora,4.0,4.0,0.0,8.0,2024-02-04 17:00:00,domenica,2,2024,17,pomeriggio,inverno,True,Nessuna,2024-02-04,17.0,5.9,0.0,['Comedy'],[],"['Fabio De Luigi', 'Stefano Accorsi', 'Elisa Di Eusanio']",Fabio De Luigi,6.726,0.4685
2024-02-04,20:30,Perfect Days,51.0,26.0,2.0,79.0,2024-02-04 20:30:00,domenica,2,2024,20,sera,inverno,True,Nessuna,2024-02-04,17.0,5.9,0.0,['Documentary'],[],[],Andrey Paounov,0.0,0.0286
2024-02-07,20:30,The Holdovers,8.0,17.0,0.0,25.0,2024-02-07 20:30:00,mercoledì,2,2024,20,sera,inverno,False,Nessuna,2024-02-07,9.9,5.3,0.0,"['Comedy', 'Drama']","['vietnam war', 'winter', 'boarding school', 'holiday', 'boston, massachusetts', '1970s', 'alcoholism', 'grief', 'misfit', 'mental illness', 'teacher student relationship', 'new england', 'nostalgic', ""boys' boarding school"", 'christmas', 'winter break', 'troubled youth', 'loss of son', 'playful', 'intimate', 'christmas time', 'cook', 'sentimental', 'hilarious', 'compassionate']","['Paul Giamatti', 'Dominic Sessa', ""Da'Vine Joy Randolph""]",Alexander Payne,7.679,6.0656
2024-02-08,20:30,C'è Ancora Domani,64.0,51.0,1.0,116.0,2024-02-08 20:30:00,giovedì,2,2024,20,sera,inverno,False,Nessuna,2024-02-08,11.4,4.8,0.0,"['Drama', 'Comedy', 'History']","['woman director', 'female empowerment', '1940s', 'abusive husband', 'women empowerment', 'historical comedy', 'pastiche', 'post-war italy']","['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi,8.13,2.0995
2024-02-09,17:00,Il Fantasma di Canterville,9.0,24.0,2.0,35.0,2024-02-09 17:00:00,venerdì,2,2024,17,pomeriggio,inverno,True,Nessuna,2024-02-09,10.3,7.3,13.9,"['Animation', 'Comedy', 'Family', 'Fantasy']","['based on novel or book', 'halloween', 'haunted house', 'family', 'ghost', 'halloween costume', 'eccentric family', 'haunted', 'animation']","['Stephen Fry', 'Hugh Laurie', 'Freddie Highmore']",Kim Burdon,6.726,3.2979
2024-02-09,20:30,Oppenheimer,18.0,12.0,0.0,30.0,2024-02-09 20:30:00,venerdì,2,2024,20,sera,inverno,True,Nessuna,2024-02-09,10.3,7.3,13.9,['Documentary'],[],['Chris Harvey'],Patrick Ray Gallows,0.0,0.0468
2024-02-10,20:30,Povere Creature,7.0,21.0,0.0,28.0,2024-02-10 20:30:00,sabato,2,2024,20,sera,inverno,True,Nessuna,2024-02-10,9.7,7.6,13.0,"['Science Fiction', 'Romance', 'Comedy']","['ship', 'london, england', 'experiment', 'paris, france', 'based on novel or book', 'obsession', 'lisbon, portugal', 'crooked lawyer', 'love', 'domestic abuse', 'female protagonist', 'doctor', 'prostitution', 'cruelty', 'scientist', 'masturbation', 'disfigured face', 'sexual awakening', 'exploring sexuality', 'sex worker', 'female empowerment', 'curious', 'female sexuality', 'brain transplant', 'absurdism', 'quest for knowledge', 'spousal abuse', ""women's liberation"", 'alexandria egypt', 'victorian era', 'quest for identity', 'frankenstein', 'body horror', 'provocative', 'absurd', 'amused', 'audacious', 'awestruck', 'euphoric', 'exuberant', 'melodramatic', 'wry']","['Emma Stone', 'Mark Ruffalo', 'Willem Dafoe']",Yorgos Lanthimos,7.676,11.9316
2024-02-11,17:00,Il Fantasma di Canterville,41.0,53.0,2.0,96.0,2024-02-11 17:00:00,domenica,2,2024,17,pomeriggio,inverno,True,Nessuna,2024-02-11,10.1,6.4,7.9,"['Animation', 'Comedy', 'Family', 'Fantasy']","['based on novel or book', 'halloween', 'haunted house', 'family', 'ghost', 'halloween costume', 'eccentric family', 'haunted', 'animation']","['Stephen Fry', 'Hugh Laurie', 'Freddie Highmore']",Kim Burdon,6.726,3.2979
2024-02-11,20:30,The Holdovers,17.0,6.0,0.0,23.0,2024-02-11 20:30:00,domenica,2,2024,20,sera,inverno,True,Nessuna,2024-02-11,10.1,6.4,7.9,"['Comedy', 'Drama']","['vietnam war', 'winter', 'boarding school', 'holiday', 'boston, massachusetts', '1970s', 'alcoholism', 'grief', 'misfit', 'mental illness', 'teacher student relationship', 'new england', 'nostalgic', ""boys' boarding school"", 'christmas', 'winter break', 'troubled youth', 'loss of son', 'playful', 'intimate', 'christmas time', 'cook', 'sentimental', 'hilarious', 'compassionate']","['Paul Giamatti', 'Dominic Sessa', ""Da'Vine Joy Randolph""]",Alexander Payne,7.679,6.0656
2024-02-12,17:00,Il ragazzo e l'airone,11.0,12.0,1.0,24.0,2024-02-12 17:00:00,lunedì,2,2024,17,pomeriggio,inverno,False,Nessuna,2024-02-12,12.2,2.5,0.1,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']","['loss of loved one', 'world war ii', 'education', 'coming of age', 'spirituality', 'poverty', 'teenage boy', 'troubled childhood', 'semi autobiographical', 'moving to a city', 'anime', 'hand drawn animation', 'magic world', 'animation', 'courage', 'suspenseful']","['Soma Santoki', 'Masaki Suda', 'Ko Shibasaki']",Hayao Miyazaki,7.4,9.9732
2024-02-12,20:30,The Holdovers,14.0,9.0,0.0,23.0,2024-02-12 20:30:00,lunedì,2,2024,20,sera,inverno,False,Nessuna,2024-02-12,12.2,2.5,0.1,"['Comedy', 'Drama']","['vietnam war', 'winter', 'boarding school', 'holiday', 'boston, massachusetts', '1970s', 'alcoholism', 'grief', 'misfit', 'mental illness', 'teacher student relationship', 'new england', 'nostalgic', ""boys' boarding school"", 'christmas', 'winter break', 'troubled youth', 'loss of son', 'playful', 'intimate', 'christmas time', 'cook', 'sentimental', 'hilarious', 'compassionate']","['Paul Giamatti', 'Dominic Sessa', ""Da'Vine Joy Randolph""]",Alexander Payne,7.679,6.0656
2024-02-14,20:30,Povere Creature,34.0,24.0,0.0,58.0,2024-02-14 20:30:00,mercoledì,2,2024,20,sera,inverno,False,Nessuna,2024-02-14,13.2,3.1,0.0,"['Science Fiction', 'Romance', 'Comedy']","['ship', 'london, england', 'experiment', 'paris, france', 'based on novel or book', 'obsession', 'lisbon, portugal', 'crooked lawyer', 'love', 'domestic abuse', 'female protagonist', 'doctor', 'prostitution', 'cruelty', 'scientist', 'masturbation', 'disfigured face', 'sexual awakening', 'exploring sexuality', 'sex worker', 'female empowerment', 'curious', 'female sexuality', 'brain transplant', 'absurdism', 'quest for knowledge', 'spousal abuse', ""women's liberation"", 'alexandria egypt', 'victorian era', 'quest for identity', 'frankenstein', 'body horror', 'provocative', 'absurd', 'amused', 'audacious', 'awestruck', 'euphoric', 'exuberant', 'melodramatic', 'wry']","['Emma Stone', 'Mark Ruffalo', 'Willem Dafoe']",Yorgos Lanthimos,7.676,11.9316
2024-02-17,20:30,Barbie,10.0,19.0,0.0,29.0,2024-02-17 20:30:00,sabato,2,2024,20,sera,inverno,True,Nessuna,2024-02-17,17.8,6.4,0.0,"['Animation', 'Family']",[],"['Cassandra Lee Morris', 'Connor Andrade', 'Dino Andrade']",Conrad Helten,7.3,2.8899
2024-02-18,17:00,Il Fantasma di Canterville,14.0,26.0,2.0,42.0,2024-02-18 17:00:00,domenica,2,2024,17,pomeriggio,inverno,True,Nessuna,2024-02-18,16.6,6.8,0.0,"['Animation', 'Comedy', 'Family', 'Fantasy']","['based on novel or book', 'halloween', 'haunted house', 'family', 'ghost', 'halloween costume', 'eccentric family', 'haunted', 'animation']","['Stephen Fry', 'Hugh Laurie', 'Freddie Highmore']",Kim Burdon,6.726,3.2979
